year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2011,I,"Transport, Postal and Warehousing",c_6-9,Rolling mean employees,4137,COUNT
2011,I,"Transport, Postal and Warehousing",c_6-9,Salaries and wages paid,172,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",c_6-9,"Sales, government funding, grants and subsidies",602,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",c_6-9,Total income,611,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",c_6-9,Total expenditure,600,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",c_6-9,Operating profit before tax,15,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",c_6-9,Total assets,601,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",c_6-9,Fixed tangible assets,295,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",d_10-19,Activity unit,453,COUNT
2011,I,"Transport, Postal and Warehousing",d_10-19,Rolling mean employees,6120,COUNT
2011,I,"Transport, Postal and Warehousing",d_10-19,Salaries and wages paid,291,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",d_10-19,"Sales, government funding, grants and subsidies",1175,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",d_10-19,Total income,1193,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",d_10-19,Total expenditure,1151,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",d_10-19,Operating profit before tax,55,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",d_10-19,Total assets,1010,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",d_10-19,Fixed tangible assets,474,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",e_20-49,Activity unit,246,COUNT
2011,I,"Transport, Postal and Warehousing",e_20-49,Rolling mean employees,7362,COUNT
2011,I,"Transport, Postal and Warehousing",e_20-49,Salaries and wages paid,373,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",e_20-49,"Sales, government funding, grants and subsidies",1489,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",e_20-49,Total income,1509,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",e_20-49,Total expenditure,1375,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",e_20-49,Operating profit before tax,143,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",e_20-49,Total assets,1847,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",e_20-49,Fixed tangible assets,1152,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",f_50-99,Activity unit,111,COUNT
2011,I,"Transport, Postal and Warehousing",f_50-99,Rolling mean employees,7842,COUNT
2011,I,"Transport, Postal and Warehousing",f_50-99,Salaries and wages paid,428,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",f_50-99,"Sales, government funding, grants and subsidies",1676,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",f_50-99,Total income,1705,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",f_50-99,Total expenditure,1643,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",f_50-99,Operating profit before tax,98,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",f_50-99,Total assets,2263,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",f_50-99,Fixed tangible assets,1329,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",g_100-199,Activity unit,60,COUNT
2011,I,"Transport, Postal and Warehousing",g_100-199,Rolling mean employees,8241,COUNT
2011,I,"Transport, Postal and Warehousing",g_100-199,Salaries and wages paid,455,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",g_100-199,"Sales, government funding, grants and subsidies",1827,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",g_100-199,Total income,1871,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",g_100-199,Total expenditure,1699,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",g_100-199,Operating profit before tax,190,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",g_100-199,Total assets,2691,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",g_100-199,Fixed tangible assets,2075,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",h_200+,Activity unit,54,COUNT
2011,I,"Transport, Postal and Warehousing",h_200+,Rolling mean employees,36642,COUNT
2011,I,"Transport, Postal and Warehousing",h_200+,Salaries and wages paid,2283,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",h_200+,"Sales, government funding, grants and subsidies",9718,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",h_200+,Total income,10234,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",h_200+,Total expenditure,9570,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",h_200+,Operating profit before tax,1001,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",h_200+,Total assets,28116,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",h_200+,Fixed tangible assets,21466,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",i_Industry_Total,Activity unit,14487,COUNT
2011,I,"Transport, Postal and Warehousing",i_Industry_Total,Rolling mean employees,77952,COUNT
2011,I,"Transport, Postal and Warehousing",i_Industry_Total,Salaries and wages paid,4466,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",i_Industry_Total,"Sales, government funding, grants and subsidies",19002,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",i_Industry_Total,Total income,19749,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",i_Industry_Total,Total expenditure,18289,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",i_Industry_Total,Operating profit before tax,1822,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",i_Industry_Total,Total assets,39950,DOLLARS(millions)
2011,I,"Transport, Postal and Warehousing",i_Industry_Total,Fixed tangible assets,28597,DOLLARS(millions)
2011,J,Information Media and Telecommunications,a_0,Activity unit,3456,COUNT
2011,J,Information Media and Telecommunications,a_0,Rolling mean employees,0,COUNT
2011,J,Information Media and Telecommunications,a_0,Salaries and wages paid,108,DOLLARS(millions)
2011,J,Information Media and Telecommunications,a_0,"Sales, government funding, grants and subsidies",1675,DOLLARS(millions)
2011,J,Information Media and Telecommunications,a_0,Total income,1774,DOLLARS(millions)
2011,J,Information Media and Telecommunications,a_0,Total expenditure,1349,DOLLARS(millions)
2011,J,Information Media and Telecommunications,a_0,Operating profit before tax,404,DOLLARS(millions)
2011,J,Information Media and Telecommunications,a_0,Total assets,C,DOLLARS(millions)
2011,J,Information Media and Telecommunications,a_0,Fixed tangible assets,C,DOLLARS(millions)
2011,J,Information Media and Telecommunications,b_1-5,Activity unit,1086,COUNT
2011,J,Information Media and Telecommunications,b_1-5,Rolling mean employees,1929,COUNT
2011,J,Information Media and Telecommunications,b_1-5,Salaries and wages paid,100,DOLLARS(millions)
2011,J,Information Media and Telecommunications,b_1-5,"Sales, government funding, grants and subsidies",678,DOLLARS(millions)
2011,J,Information Media and Telecommunications,b_1-5,Total income,689,DOLLARS(millions)
2011,J,Information Media and Telecommunications,b_1-5,Total expenditure,659,DOLLARS(millions)
2011,J,Information Media and Telecommunications,b_1-5,Operating profit before tax,32,DOLLARS(millions)
2011,J,Information Media and Telecommunications,b_1-5,Total assets,325,DOLLARS(millions)
2011,J,Information Media and Telecommunications,b_1-5,Fixed tangible assets,65,DOLLARS(millions)
2011,J,Information Media and Telecommunications,c_6-9,Activity unit,159,COUNT
2011,J,Information Media and Telecommunications,c_6-9,Rolling mean employees,1089,COUNT
2011,J,Information Media and Telecommunications,c_6-9,Salaries and wages paid,68,DOLLARS(millions)
2011,J,Information Media and Telecommunications,c_6-9,"Sales, government funding, grants and subsidies",386,DOLLARS(millions)
2011,J,Information Media and Telecommunications,c_6-9,Total income,388,DOLLARS(millions)
2011,J,Information Media and Telecommunications,c_6-9,Total expenditure,382,DOLLARS(millions)
2011,J,Information Media and Telecommunications,c_6-9,Operating profit before tax,9,DOLLARS(millions)
2011,J,Information Media and Telecommunications,c_6-9,Total assets,475,DOLLARS(millions)
2011,J,Information Media and Telecommunications,c_6-9,Fixed tangible assets,C,DOLLARS(millions)
2011,J,Information Media and Telecommunications,d_10-19,Activity unit,81,COUNT
2011,J,Information Media and Telecommunications,d_10-19,Rolling mean employees,1032,COUNT
2011,J,Information Media and Telecommunications,d_10-19,Salaries and wages paid,70,DOLLARS(millions)
2011,J,Information Media and Telecommunications,d_10-19,"Sales, government funding, grants and subsidies",365,DOLLARS(millions)
2011,J,Information Media and Telecommunications,d_10-19,Total income,367,DOLLARS(millions)
2011,J,Information Media and Telecommunications,d_10-19,Total expenditure,350,DOLLARS(millions)
2011,J,Information Media and Telecommunications,d_10-19,Operating profit before tax,21,DOLLARS(millions)
2011,J,Information Media and Telecommunications,d_10-19,Total assets,335,DOLLARS(millions)
2011,J,Information Media and Telecommunications,d_10-19,Fixed tangible assets,93,DOLLARS(millions)
2011,J,Information Media and Telecommunications,e_20-49,Activity unit,33,COUNT
2011,J,Information Media and Telecommunications,e_20-49,Rolling mean employees,1062,COUNT
2011,J,Information Media and Telecommunications,e_20-49,Salaries and wages paid,56,DOLLARS(millions)
2011,J,Information Media and Telecommunications,e_20-49,"Sales, government funding, grants and subsidies",258,DOLLARS(millions)
2011,J,Information Media and Telecommunications,e_20-49,Total income,261,DOLLARS(millions)
2011,J,Information Media and Telecommunications,e_20-49,Total expenditure,253,DOLLARS(millions)
2011,J,Information Media and Telecommunications,e_20-49,Operating profit before tax,14,DOLLARS(millions)
2011,J,Information Media and Telecommunications,e_20-49,Total assets,207,DOLLARS(millions)
2011,J,Information Media and Telecommunications,e_20-49,Fixed tangible assets,38,DOLLARS(millions)
2011,J,Information Media and Telecommunications,f_50-99,Activity unit,39,COUNT
2011,J,Information Media and Telecommunications,f_50-99,Rolling mean employees,2709,COUNT
2011,J,Information Media and Telecommunications,f_50-99,Salaries and wages paid,200,DOLLARS(millions)
2011,J,Information Media and Telecommunications,f_50-99,"Sales, government funding, grants and subsidies",813,DOLLARS(millions)
2011,J,Information Media and Telecommunications,f_50-99,Total income,830,DOLLARS(millions)
2011,J,Information Media and Telecommunications,f_50-99,Total expenditure,801,DOLLARS(millions)
2011,J,Information Media and Telecommunications,f_50-99,Operating profit before tax,42,DOLLARS(millions)
2011,J,Information Media and Telecommunications,f_50-99,Total assets,1082,DOLLARS(millions)
2011,J,Information Media and Telecommunications,f_50-99,Fixed tangible assets,384,DOLLARS(millions)
2011,J,Information Media and Telecommunications,g_100-199,Activity unit,12,COUNT
2011,J,Information Media and Telecommunications,g_100-199,Rolling mean employees,1605,COUNT
2011,J,Information Media and Telecommunications,g_100-199,Salaries and wages paid,92,DOLLARS(millions)
2011,J,Information Media and Telecommunications,g_100-199,"Sales, government funding, grants and subsidies",304,DOLLARS(millions)
2011,J,Information Media and Telecommunications,g_100-199,Total income,306,DOLLARS(millions)
2011,J,Information Media and Telecommunications,g_100-199,Total expenditure,269,DOLLARS(millions)
2011,J,Information Media and Telecommunications,g_100-199,Operating profit before tax,38,DOLLARS(millions)
2011,J,Information Media and Telecommunications,g_100-199,Total assets,C,DOLLARS(millions)
2011,J,Information Media and Telecommunications,g_100-199,Fixed tangible assets,47,DOLLARS(millions)
2011,J,Information Media and Telecommunications,h_200+,Activity unit,18,COUNT
2011,J,Information Media and Telecommunications,h_200+,Rolling mean employees,21987,COUNT
2011,J,Information Media and Telecommunications,h_200+,Salaries and wages paid,1489,DOLLARS(millions)
2011,J,Information Media and Telecommunications,h_200+,"Sales, government funding, grants and subsidies",9059,DOLLARS(millions)
2011,J,Information Media and Telecommunications,h_200+,Total income,9350,DOLLARS(millions)
2011,J,Information Media and Telecommunications,h_200+,Total expenditure,9725,DOLLARS(millions)
2011,J,Information Media and Telecommunications,h_200+,Operating profit before tax,30,DOLLARS(millions)
2011,J,Information Media and Telecommunications,h_200+,Total assets,19898,DOLLARS(millions)
2011,J,Information Media and Telecommunications,h_200+,Fixed tangible assets,5378,DOLLARS(millions)
2011,J,Information Media and Telecommunications,i_Industry_Total,Activity unit,4878,COUNT
2011,J,Information Media and Telecommunications,i_Industry_Total,Rolling mean employees,31407,COUNT
2011,J,Information Media and Telecommunications,i_Industry_Total,Salaries and wages paid,2182,DOLLARS(millions)
2011,J,Information Media and Telecommunications,i_Industry_Total,"Sales, government funding, grants and subsidies",13537,DOLLARS(millions)
2011,J,Information Media and Telecommunications,i_Industry_Total,Total income,13965,DOLLARS(millions)
2011,J,Information Media and Telecommunications,i_Industry_Total,Total expenditure,13788,DOLLARS(millions)
2011,J,Information Media and Telecommunications,i_Industry_Total,Operating profit before tax,590,DOLLARS(millions)
2011,J,Information Media and Telecommunications,i_Industry_Total,Total assets,26119,DOLLARS(millions)
2011,J,Information Media and Telecommunications,i_Industry_Total,Fixed tangible assets,6624,DOLLARS(millions)
2011,K,Financial and Insurance Services,a_0,Activity unit,25899,COUNT
2011,K,Financial and Insurance Services,a_0,Rolling mean employees,0,COUNT
2011,K,Financial and Insurance Services,a_0,Salaries and wages paid,300,DOLLARS(millions)
2011,K,Financial and Insurance Services,a_0,"Sales, government funding, grants and subsidies",3472,DOLLARS(millions)
2011,K,Financial and Insurance Services,a_0,Total income,23338,DOLLARS(millions)
2011,K,Financial and Insurance Services,a_0,Total expenditure,16347,DOLLARS(millions)
2011,K,Financial and Insurance Services,a_0,Operating profit before tax,7284,DOLLARS(millions)
2011,K,Financial and Insurance Services,a_0,Total assets,404674,DOLLARS(millions)
2011,K,Financial and Insurance Services,a_0,Fixed tangible assets,15839,DOLLARS(millions)
2011,K,Financial and Insurance Services,b_1-5,Activity unit,2574,COUNT
2011,K,Financial and Insurance Services,b_1-5,Rolling mean employees,4557,COUNT
2011,K,Financial and Insurance Services,b_1-5,Salaries and wages paid,337,DOLLARS(millions)
2011,K,Financial and Insurance Services,b_1-5,"Sales, government funding, grants and subsidies",1835,DOLLARS(millions)
2011,K,Financial and Insurance Services,b_1-5,Total income,4754,DOLLARS(millions)
2011,K,Financial and Insurance Services,b_1-5,Total expenditure,3117,DOLLARS(millions)
2011,K,Financial and Insurance Services,b_1-5,Operating profit before tax,1696,DOLLARS(millions)
2011,K,Financial and Insurance Services,b_1-5,Total assets,30069,DOLLARS(millions)
2011,K,Financial and Insurance Services,b_1-5,Fixed tangible assets,718,DOLLARS(millions)
2011,K,Financial and Insurance Services,c_6-9,Activity unit,267,COUNT
2011,K,Financial and Insurance Services,c_6-9,Rolling mean employees,1875,COUNT
2011,K,Financial and Insurance Services,c_6-9,Salaries and wages paid,130,DOLLARS(millions)
2011,K,Financial and Insurance Services,c_6-9,"Sales, government funding, grants and subsidies",400,DOLLARS(millions)
2011,K,Financial and Insurance Services,c_6-9,Total income,667,DOLLARS(millions)
2011,K,Financial and Insurance Services,c_6-9,Total expenditure,668,DOLLARS(millions)
2011,K,Financial and Insurance Services,c_6-9,Operating profit before tax,134,DOLLARS(millions)
2011,K,Financial and Insurance Services,c_6-9,Total assets,3023,DOLLARS(millions)
2011,K,Financial and Insurance Services,c_6-9,Fixed tangible assets,66,DOLLARS(millions)
2011,K,Financial and Insurance Services,d_10-19,Activity unit,153,COUNT
2011,K,Financial and Insurance Services,d_10-19,Rolling mean employees,2067,COUNT
2011,K,Financial and Insurance Services,d_10-19,Salaries and wages paid,166,DOLLARS(millions)
2011,K,Financial and Insurance Services,d_10-19,"Sales, government funding, grants and subsidies",480,DOLLARS(millions)
2011,K,Financial and Insurance Services,d_10-19,Total income,904,DOLLARS(millions)
2011,K,Financial and Insurance Services,d_10-19,Total expenditure,724,DOLLARS(millions)
2011,K,Financial and Insurance Services,d_10-19,Operating profit before tax,150,DOLLARS(millions)
2011,K,Financial and Insurance Services,d_10-19,Total assets,7794,DOLLARS(millions)
2011,K,Financial and Insurance Services,d_10-19,Fixed tangible assets,C,DOLLARS(millions)
2011,K,Financial and Insurance Services,e_20-49,Activity unit,69,COUNT
2011,K,Financial and Insurance Services,e_20-49,Rolling mean employees,2178,COUNT
2011,K,Financial and Insurance Services,e_20-49,Salaries and wages paid,190,DOLLARS(millions)
2011,K,Financial and Insurance Services,e_20-49,"Sales, government funding, grants and subsidies",457,DOLLARS(millions)
2011,K,Financial and Insurance Services,e_20-49,Total income,1899,DOLLARS(millions)
2011,K,Financial and Insurance Services,e_20-49,Total expenditure,1285,DOLLARS(millions)
2011,K,Financial and Insurance Services,e_20-49,Operating profit before tax,721,DOLLARS(millions)
2011,K,Financial and Insurance Services,e_20-49,Total assets,23273,DOLLARS(millions)
2011,K,Financial and Insurance Services,e_20-49,Fixed tangible assets,108,DOLLARS(millions)
2011,K,Financial and Insurance Services,f_50-99,Activity unit,36,COUNT
2011,K,Financial and Insurance Services,f_50-99,Rolling mean employees,2538,COUNT
2011,K,Financial and Insurance Services,f_50-99,Salaries and wages paid,185,DOLLARS(millions)
2011,K,Financial and Insurance Services,f_50-99,"Sales, government funding, grants and subsidies",700,DOLLARS(millions)
2011,K,Financial and Insurance Services,f_50-99,Total income,1231,DOLLARS(millions)
2011,K,Financial and Insurance Services,f_50-99,Total expenditure,1510,DOLLARS(millions)
2011,K,Financial and Insurance Services,f_50-99,Operating profit before tax,-113,DOLLARS(millions)
2011,K,Financial and Insurance Services,f_50-99,Total assets,9571,DOLLARS(millions)
2011,K,Financial and Insurance Services,f_50-99,Fixed tangible assets,C,DOLLARS(millions)
2011,K,Financial and Insurance Services,g_100-199,Activity unit,24,COUNT
2011,K,Financial and Insurance Services,g_100-199,Rolling mean employees,3312,COUNT
2011,K,Financial and Insurance Services,g_100-199,Salaries and wages paid,211,DOLLARS(millions)
2011,K,Financial and Insurance Services,g_100-199,"Sales, government funding, grants and subsidies",571,DOLLARS(millions)
2011,K,Financial and Insurance Services,g_100-199,Total income,1261,DOLLARS(millions)
2011,K,Financial and Insurance Services,g_100-199,Total expenditure,1022,DOLLARS(millions)
2011,K,Financial and Insurance Services,g_100-199,Operating profit before tax,304,DOLLARS(millions)
2011,K,Financial and Insurance Services,g_100-199,Total assets,11081,DOLLARS(millions)
2011,K,Financial and Insurance Services,g_100-199,Fixed tangible assets,88,DOLLARS(millions)
2011,K,Financial and Insurance Services,h_200+,Activity unit,36,COUNT
2011,K,Financial and Insurance Services,h_200+,Rolling mean employees,39126,COUNT
2011,K,Financial and Insurance Services,h_200+,Salaries and wages paid,3114,DOLLARS(millions)
2011,K,Financial and Insurance Services,h_200+,"Sales, government funding, grants and subsidies",6312,DOLLARS(millions)
2011,K,Financial and Insurance Services,h_200+,Total income,29044,DOLLARS(millions)
2011,K,Financial and Insurance Services,h_200+,Total expenditure,25975,DOLLARS(millions)
2011,K,Financial and Insurance Services,h_200+,Operating profit before tax,3636,DOLLARS(millions)
2011,K,Financial and Insurance Services,h_200+,Total assets,467718,DOLLARS(millions)
2011,K,Financial and Insurance Services,h_200+,Fixed tangible assets,606,DOLLARS(millions)
2011,K,Financial and Insurance Services,i_Industry_Total,Activity unit,29058,COUNT
2011,K,Financial and Insurance Services,i_Industry_Total,Rolling mean employees,55650,COUNT
2011,K,Financial and Insurance Services,i_Industry_Total,Salaries and wages paid,4632,DOLLARS(millions)
2011,K,Financial and Insurance Services,i_Industry_Total,"Sales, government funding, grants and subsidies",14228,DOLLARS(millions)
2011,K,Financial and Insurance Services,i_Industry_Total,Total income,63098,DOLLARS(millions)
2011,K,Financial and Insurance Services,i_Industry_Total,Total expenditure,50648,DOLLARS(millions)
2011,K,Financial and Insurance Services,i_Industry_Total,Operating profit before tax,13812,DOLLARS(millions)
2011,K,Financial and Insurance Services,i_Industry_Total,Total assets,957203,DOLLARS(millions)
2011,K,Financial and Insurance Services,i_Industry_Total,Fixed tangible assets,17719,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",a_0,Activity unit,64113,COUNT
2011,L,"Rental, Hiring and Real Estate Services",a_0,Rolling mean employees,0,COUNT
2011,L,"Rental, Hiring and Real Estate Services",a_0,Salaries and wages paid,327,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",a_0,"Sales, government funding, grants and subsidies",12316,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",a_0,Total income,14454,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",a_0,Total expenditure,10948,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",a_0,Operating profit before tax,3290,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",a_0,Total assets,143197,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",a_0,Fixed tangible assets,101934,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",b_1-5,Activity unit,5022,COUNT
2011,L,"Rental, Hiring and Real Estate Services",b_1-5,Rolling mean employees,7821,COUNT
2011,L,"Rental, Hiring and Real Estate Services",b_1-5,Salaries and wages paid,285,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",b_1-5,"Sales, government funding, grants and subsidies",2101,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",b_1-5,Total income,2296,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",b_1-5,Total expenditure,1971,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",b_1-5,Operating profit before tax,438,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",b_1-5,Total assets,15340,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",b_1-5,Fixed tangible assets,11076,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,Activity unit,522,COUNT
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,Rolling mean employees,3591,COUNT
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,Salaries and wages paid,151,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,"Sales, government funding, grants and subsidies",485,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,Total income,528,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,Total expenditure,481,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,Operating profit before tax,57,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,Total assets,1303,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",c_6-9,Fixed tangible assets,602,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Activity unit,219,COUNT
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Rolling mean employees,2778,COUNT
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Salaries and wages paid,129,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,"Sales, government funding, grants and subsidies",536,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Total income,592,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Total expenditure,536,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Operating profit before tax,51,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Total assets,1620,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",d_10-19,Fixed tangible assets,866,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Activity unit,105,COUNT
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Rolling mean employees,3039,COUNT
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Salaries and wages paid,133,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,"Sales, government funding, grants and subsidies",566,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Total income,580,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Total expenditure,692,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Operating profit before tax,-3,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Total assets,1880,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",e_20-49,Fixed tangible assets,1229,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Activity unit,30,COUNT
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Rolling mean employees,2136,COUNT
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Salaries and wages paid,104,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,"Sales, government funding, grants and subsidies",641,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Total income,671,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Total expenditure,631,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Operating profit before tax,52,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Total assets,1146,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",f_50-99,Fixed tangible assets,781,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Activity unit,12,COUNT
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Rolling mean employees,1728,COUNT
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Salaries and wages paid,92,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,"Sales, government funding, grants and subsidies",443,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Total income,513,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Total expenditure,492,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Operating profit before tax,57,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Total assets,1403,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",g_100-199,Fixed tangible assets,C,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Activity unit,9,COUNT
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Rolling mean employees,3135,COUNT
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Salaries and wages paid,125,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,"Sales, government funding, grants and subsidies",668,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Total income,678,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Total expenditure,628,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Operating profit before tax,57,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Total assets,882,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",h_200+,Fixed tangible assets,C,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Activity unit,70029,COUNT
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Rolling mean employees,24225,COUNT
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Salaries and wages paid,1346,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,"Sales, government funding, grants and subsidies",17756,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Total income,20311,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Total expenditure,16378,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Operating profit before tax,3999,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Total assets,166770,DOLLARS(millions)
2011,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Fixed tangible assets,117381,DOLLARS(millions)
